,sim_num,date_quarantined,q_on_ind_on,q_on_ind_off,q_on_ind_on_off,q_off_ind_on,q_off_ind_off,q_off_ind_on_off
71438,661,2020-10-22,0,0,0,0,0,0
71439,661,2020-10-23,0,0,0,0,0,0
71440,661,2020-10-24,0,0,0,0,0,0
71441,661,2020-10-25,2,0,0,0,0,0
71442,661,2020-10-26,0,0,0,0,0,0
71443,661,2020-10-27,6,0,0,0,0,0
71444,661,2020-10-28,0,0,0,0,0,0
71445,661,2020-10-29,6,0,0,0,0,0
71446,661,2020-10-30,7,0,0,0,0,0
71447,661,2020-10-31,3,0,0,0,0,0
71448,661,2020-11-01,2,0,0,0,0,0
71449,661,2020-11-02,1,0,0,0,0,0
71450,661,2020-11-03,1,0,0,0,0,0
71451,661,2020-11-04,0,0,0,0,0,0
71452,661,2020-11-05,3,0,0,0,0,0
71453,661,2020-11-06,1,0,0,0,0,0
71454,661,2020-11-07,0,0,0,0,0,0
71455,661,2020-11-08,0,0,0,0,0,0
71456,661,2020-11-09,0,0,0,0,0,0
71457,661,2020-11-10,1,0,0,0,0,0
71458,661,2020-11-11,3,0,0,0,0,0
71459,661,2020-11-12,0,0,0,0,0,0
71460,661,2020-11-13,0,0,0,0,0,0
71461,661,2020-11-14,1,0,0,0,0,0
71462,661,2020-11-15,0,0,0,0,0,0
71463,661,2020-11-16,3,0,0,0,0,0
71464,661,2020-11-17,1,0,0,0,0,0
71465,661,2020-11-18,5,0,0,0,0,0
71466,661,2020-11-19,2,0,0,0,0,0
71467,661,2020-11-20,0,0,0,0,0,0
71468,661,2020-11-21,0,0,0,0,0,0
71469,661,2020-11-22,0,0,0,0,0,0
71470,661,2020-11-23,0,0,0,0,0,0
71471,661,2020-11-24,0,0,0,0,0,0
71472,661,2020-11-25,0,0,0,0,0,0
71473,661,2020-11-26,0,0,0,0,0,0
71474,661,2020-11-27,0,0,0,0,0,0
71475,661,2020-11-28,0,0,0,0,0,0
71476,661,2020-11-29,0,0,0,0,0,0
71477,661,2020-11-30,0,0,0,0,0,0
71478,661,2020-12-01,0,0,0,0,0,0
71479,661,2020-12-02,0,0,0,0,0,0
71480,661,2020-12-03,0,0,0,0,0,0
71481,661,2020-12-04,0,0,0,0,0,0
71482,661,2020-12-05,1,0,0,0,0,0
71483,661,2020-12-06,0,0,0,0,0,0
71484,661,2020-12-07,1,0,0,0,0,0
71485,661,2020-12-08,0,0,0,0,0,0
71486,661,2020-12-09,0,0,0,0,0,0
71487,661,2020-12-10,2,0,0,0,0,0
71488,661,2020-12-11,0,0,0,0,0,0
71489,661,2020-12-12,0,0,0,0,0,0
71490,661,2020-12-13,0,0,0,0,0,0
71491,661,2020-12-14,0,0,0,0,0,0
71492,661,2020-12-15,1,0,0,0,0,0
71493,661,2020-12-16,0,0,0,0,0,0
71494,661,2020-12-17,0,0,0,0,0,0
71495,661,2020-12-18,4,0,0,1,0,0
71496,662,2020-09-02,0,0,0,0,0,0
71497,662,2020-09-03,0,0,0,0,0,0
71498,662,2020-09-04,0,0,0,0,0,0
71499,662,2020-09-05,1,0,0,0,0,0
71500,662,2020-09-06,0,0,0,0,0,0
71501,662,2020-09-07,0,0,0,0,0,0
71502,662,2020-09-08,0,0,0,0,0,0
71503,662,2020-09-09,0,0,0,0,0,0
71504,662,2020-09-10,1,0,0,0,0,0
71505,662,2020-09-11,1,0,0,0,0,0
71506,662,2020-09-12,6,0,0,0,0,0
71507,662,2020-09-13,5,0,0,1,0,0
71508,662,2020-09-14,0,0,0,0,0,0
71509,662,2020-09-15,0,0,0,0,0,0
71510,662,2020-09-16,0,0,0,0,0,0
71511,662,2020-09-17,0,0,0,0,0,0
71512,662,2020-09-18,0,0,0,0,0,0
71513,662,2020-09-19,0,0,0,0,0,0
71514,662,2020-09-20,1,0,0,0,0,0
71515,662,2020-09-21,0,0,0,0,0,0
71516,662,2020-09-22,3,0,0,0,0,0
71517,662,2020-09-23,0,0,0,0,0,0
71518,662,2020-09-24,1,0,0,0,0,0
71519,662,2020-09-25,21,0,0,1,0,0
71520,662,2020-09-26,0,0,0,0,0,0
71521,662,2020-09-27,0,0,0,0,0,0
71522,662,2020-09-28,3,0,0,0,0,0
71523,662,2020-09-29,0,5,0,0,0,0
71524,662,2020-09-30,9,0,0,0,0,0
71525,662,2020-10-01,1,0,0,0,0,0
71526,662,2020-10-02,0,0,0,0,0,0
71527,662,2020-10-03,0,0,0,0,0,0
71528,662,2020-10-04,1,0,0,0,0,0
71529,662,2020-10-05,0,0,0,1,0,0
71530,662,2020-10-06,5,0,0,0,0,0
71531,662,2020-10-07,0,0,0,0,0,0
71532,662,2020-10-08,0,0,0,0,0,0
71533,662,2020-10-09,0,0,0,0,0,0
71534,662,2020-10-10,2,0,0,0,0,0
71535,662,2020-10-11,0,0,0,0,0,0
71536,662,2020-10-12,0,0,0,0,0,0
71537,662,2020-10-13,3,0,0,0,0,0
71538,662,2020-10-14,9,0,0,0,0,0
71539,662,2020-10-15,1,0,0,0,0,0
71540,662,2020-10-16,0,0,0,0,0,0
71541,662,2020-10-17,2,0,0,0,0,0
71542,662,2020-10-18,1,0,0,0,0,0
71543,662,2020-10-19,0,0,0,0,0,0
71544,662,2020-10-20,0,0,0,0,0,0
71545,662,2020-10-21,0,0,0,0,0,0
71546,662,2020-10-22,11,0,0,1,0,0
71547,662,2020-10-23,0,0,0,0,0,0
71548,662,2020-10-24,0,0,0,0,0,0
71549,662,2020-10-25,4,0,0,0,0,0
71550,662,2020-10-26,0,0,0,0,0,0
71551,662,2020-10-27,1,0,0,0,0,0
71552,662,2020-10-28,0,0,0,0,0,0
71553,662,2020-10-29,0,0,0,0,0,0
71554,662,2020-10-30,0,0,0,0,0,0
71555,662,2020-10-31,1,0,0,0,0,0
71556,662,2020-11-01,0,0,0,0,0,0
71557,662,2020-11-02,0,3,0,0,0,0
71558,662,2020-11-03,0,0,0,0,0,0
71559,662,2020-11-04,4,0,0,0,0,0
71560,662,2020-11-05,0,0,0,0,1,0
71561,662,2020-11-06,2,0,0,0,0,0
71562,662,2020-11-07,0,0,0,0,0,0
71563,662,2020-11-08,1,0,0,0,0,0
71564,662,2020-11-09,0,0,0,0,0,0
71565,662,2020-11-10,0,0,0,1,0,0
71566,662,2020-11-11,2,0,0,0,0,0
71567,662,2020-11-12,0,0,0,0,0,0
71568,662,2020-11-13,0,0,0,0,0,0
71569,662,2020-11-14,2,0,0,0,0,0
71570,662,2020-11-15,0,0,0,0,0,0
71571,662,2020-11-16,0,0,0,0,0,0
71572,662,2020-11-17,0,0,0,0,0,0
71573,662,2020-11-18,17,0,0,1,0,0
71574,662,2020-11-19,0,0,0,0,0,0
71575,662,2020-11-20,0,0,0,0,0,0
71576,662,2020-11-21,0,0,0,0,0,0
71577,662,2020-11-22,0,0,0,0,0,0
71578,662,2020-11-23,18,0,0,0,0,0
71579,662,2020-11-24,0,0,0,0,0,0
71580,662,2020-11-25,0,0,0,0,0,0
71581,662,2020-11-26,1,0,0,0,0,0
71582,662,2020-11-27,8,0,1,1,0,0
71583,662,2020-11-28,1,0,0,0,0,0
71584,662,2020-11-29,0,0,0,0,0,0
71585,662,2020-11-30,2,0,0,0,0,0
71586,662,2020-12-01,0,0,0,0,0,0
71587,662,2020-12-02,0,0,0,0,0,0
71588,662,2020-12-03,0,0,0,0,0,0
71589,662,2020-12-04,0,0,0,1,0,0
71590,662,2020-12-05,0,0,0,0,0,0
71591,662,2020-12-06,5,0,0,0,0,0
71592,662,2020-12-07,0,0,0,0,0,0
71593,662,2020-12-08,6,0,0,0,0,0
71594,662,2020-12-09,3,0,0,1,0,0
71595,662,2020-12-10,3,0,0,0,0,0
71596,662,2020-12-11,1,0,0,0,0,0
71597,662,2020-12-12,0,0,0,0,0,0
71598,662,2020-12-13,0,0,0,0,0,0
71599,662,2020-12-14,0,0,0,0,0,0
71600,662,2020-12-15,1,0,0,0,0,0
71601,662,2020-12-16,2,0,0,0,0,0
71602,662,2020-12-17,0,0,0,0,0,0
71603,662,2020-12-18,1,0,0,1,0,0
71604,663,2020-09-02,0,0,0,0,0,0
71605,663,2020-09-03,0,0,0,0,0,0
71606,663,2020-09-04,0,0,0,0,0,0
71607,663,2020-09-05,0,0,0,0,0,0
71608,663,2020-09-06,1,0,0,0,0,0
71609,663,2020-09-07,3,0,0,0,0,0
71610,663,2020-09-08,0,0,0,0,0,0
71611,663,2020-09-09,0,0,0,0,0,0
71612,663,2020-09-10,0,0,0,0,0,0
71613,663,2020-09-11,0,0,0,0,0,0
71614,663,2020-09-12,0,0,0,0,0,0
71615,663,2020-09-13,0,0,0,0,0,0
71616,663,2020-09-14,7,0,0,0,0,0
71617,663,2020-09-15,12,0,0,0,0,0
71618,663,2020-09-16,0,0,0,0,0,0
71619,663,2020-09-17,0,0,0,0,0,0
71620,663,2020-09-18,1,0,0,0,0,0
71621,663,2020-09-19,0,0,0,0,0,0
71622,663,2020-09-20,0,0,0,0,0,0
71623,663,2020-09-21,11,0,0,0,0,0
71624,663,2020-09-22,0,0,0,0,0,0
71625,663,2020-09-23,0,0,0,0,0,0
71626,663,2020-09-24,0,0,0,0,0,0
71627,663,2020-09-25,1,0,0,0,0,0
71628,663,2020-09-26,1,0,0,0,0,0
71629,663,2020-09-27,0,0,0,0,0,0
71630,663,2020-09-28,5,0,0,0,0,0
71631,663,2020-09-29,1,0,0,0,0,0
71632,663,2020-09-30,0,0,0,0,0,0
71633,663,2020-10-01,0,0,0,0,0,0
71634,663,2020-10-02,13,0,1,1,0,0
71635,663,2020-10-03,3,0,0,0,0,0
71636,663,2020-10-04,0,0,0,0,0,0
71637,663,2020-10-05,1,0,0,0,0,0
71638,663,2020-10-06,0,0,0,0,0,0
71639,663,2020-10-07,1,0,0,0,0,0
71640,663,2020-10-08,0,0,0,0,0,0
71641,663,2020-10-09,1,0,0,0,0,0
71642,663,2020-10-10,0,0,0,0,0,0
71643,663,2020-10-11,0,0,0,0,0,0
71644,663,2020-10-12,0,0,0,0,0,0
71645,663,2020-10-13,0,0,0,0,0,0
71646,663,2020-10-14,12,0,0,0,0,0
71647,663,2020-10-15,0,0,0,0,0,0
71648,663,2020-10-16,0,0,0,1,1,0
71649,663,2020-10-17,10,0,0,0,0,0
71650,663,2020-10-18,0,0,0,0,0,0
71651,663,2020-10-19,0,0,0,0,0,0
71652,663,2020-10-20,19,0,1,2,0,0
71653,663,2020-10-21,1,0,0,0,0,0
71654,663,2020-10-22,1,0,0,0,0,0
71655,663,2020-10-23,4,0,0,1,0,0
71656,663,2020-10-24,1,0,0,0,0,0
71657,663,2020-10-25,1,0,0,0,0,0
71658,663,2020-10-26,7,0,0,0,0,0
71659,663,2020-10-27,0,0,0,0,0,0
71660,663,2020-10-28,19,0,0,0,0,0
71661,663,2020-10-29,0,0,0,0,0,0
71662,663,2020-10-30,5,0,0,0,0,0
71663,663,2020-10-31,0,0,0,0,0,0
71664,663,2020-11-01,3,0,0,0,0,0
71665,663,2020-11-02,2,0,0,0,0,0
71666,663,2020-11-03,2,0,0,0,0,0
71667,663,2020-11-04,5,0,0,0,0,0
71668,663,2020-11-05,7,6,0,0,0,0
71669,663,2020-11-06,1,0,0,0,0,0
71670,663,2020-11-07,0,0,0,0,0,0
71671,663,2020-11-08,1,0,0,0,0,0
71672,663,2020-11-09,0,0,0,0,0,0
71673,663,2020-11-10,0,1,0,0,0,0
71674,663,2020-11-11,0,0,0,0,0,0
71675,663,2020-11-12,0,0,0,0,0,0
71676,663,2020-11-13,0,0,0,0,0,0
71677,663,2020-11-14,1,0,0,0,0,0
71678,663,2020-11-15,1,0,0,0,0,0
71679,663,2020-11-16,0,0,0,0,0,0
71680,663,2020-11-17,0,0,0,0,0,0
71681,663,2020-11-18,0,0,0,0,0,0
71682,663,2020-11-19,8,0,0,0,0,0
71683,663,2020-11-20,0,0,0,0,0,0
71684,663,2020-11-21,1,0,0,0,0,0
71685,663,2020-11-22,1,0,0,0,0,0
71686,663,2020-11-23,0,0,0,0,0,0
71687,663,2020-11-24,1,0,0,0,0,0
71688,663,2020-11-25,2,0,0,0,0,0
71689,663,2020-11-26,17,0,0,2,0,0
71690,663,2020-11-27,1,0,0,0,0,0
71691,663,2020-11-28,2,0,0,0,0,0
71692,663,2020-11-29,7,0,0,0,0,0
71693,663,2020-11-30,3,0,0,0,0,0
71694,663,2020-12-01,0,0,0,0,0,0
71695,663,2020-12-02,0,0,0,0,0,0
71696,663,2020-12-03,0,0,0,0,0,0
71697,663,2020-12-04,0,0,0,0,0,0
71698,663,2020-12-05,0,0,0,0,0,0
71699,663,2020-12-06,0,0,0,0,0,0
71700,663,2020-12-07,0,0,0,0,0,0
71701,663,2020-12-08,0,0,0,0,0,0
71702,663,2020-12-09,1,0,0,0,0,0
71703,663,2020-12-10,0,0,0,0,0,0
71704,663,2020-12-11,0,0,0,0,0,0
71705,663,2020-12-12,11,0,0,0,0,0
71706,663,2020-12-13,14,0,0,1,0,0
71707,663,2020-12-14,14,0,0,0,0,0
71708,663,2020-12-15,2,0,0,0,0,0
71709,663,2020-12-16,0,0,0,0,0,0
71710,663,2020-12-17,0,0,0,0,0,0
71711,663,2020-12-18,1,0,0,0,0,0
71712,664,2020-09-02,0,0,0,0,0,0
71713,664,2020-09-03,0,0,0,0,0,0
71714,664,2020-09-04,0,0,0,0,0,0
71715,664,2020-09-05,0,0,0,0,0,0
71716,664,2020-09-06,0,0,0,0,0,0
71717,664,2020-09-07,5,0,0,0,0,0
71718,664,2020-09-08,0,0,0,0,0,0
71719,664,2020-09-09,0,0,0,0,0,0
71720,664,2020-09-10,0,0,0,0,0,0
71721,664,2020-09-11,3,0,0,0,0,0
71722,664,2020-09-12,0,0,0,0,0,0
71723,664,2020-09-13,0,0,0,0,0,0
71724,664,2020-09-14,3,0,0,0,0,0
71725,664,2020-09-15,0,0,0,0,0,0
71726,664,2020-09-16,0,0,0,0,0,0
71727,664,2020-09-17,0,0,0,0,0,0
71728,664,2020-09-18,21,0,0,1,0,0
71729,664,2020-09-19,6,0,0,1,0,0
71730,664,2020-09-20,0,0,0,0,0,0
71731,664,2020-09-21,0,0,0,0,0,0
71732,664,2020-09-22,21,0,2,0,0,0
71733,664,2020-09-23,0,0,0,0,0,0
71734,664,2020-09-24,0,0,0,0,0,0
71735,664,2020-09-25,0,0,0,0,0,0
71736,664,2020-09-26,0,0,0,0,0,0
71737,664,2020-09-27,0,0,0,0,0,0
71738,664,2020-09-28,0,0,0,0,0,0
71739,664,2020-09-29,1,0,0,0,0,0
71740,664,2020-09-30,0,0,0,0,0,0
71741,664,2020-10-01,0,0,0,0,0,0
71742,664,2020-10-02,2,0,0,0,0,0
71743,664,2020-10-03,0,0,0,0,0,0
71744,664,2020-10-04,1,0,0,0,0,0
71745,664,2020-10-05,0,0,0,0,0,0
71746,664,2020-10-06,0,0,0,1,0,0
71747,664,2020-10-07,0,0,0,0,0,0
71748,664,2020-10-08,2,0,0,0,0,0
71749,664,2020-10-09,1,0,0,0,0,0
71750,664,2020-10-10,0,0,0,0,0,0
71751,664,2020-10-11,0,0,0,0,0,0
71752,664,2020-10-12,0,0,0,0,0,0
71753,664,2020-10-13,2,0,0,0,0,0
71754,664,2020-10-14,2,0,0,0,0,0
71755,664,2020-10-15,3,0,0,0,0,0
71756,664,2020-10-16,0,0,0,0,0,0
71757,664,2020-10-17,0,0,0,0,0,0
71758,664,2020-10-18,0,0,0,0,0,0
71759,664,2020-10-19,0,0,0,0,0,0
71760,664,2020-10-20,1,0,0,2,0,0
71761,664,2020-10-21,3,0,0,0,0,0
71762,664,2020-10-22,1,0,0,0,1,0
71763,664,2020-10-23,0,0,0,0,0,0
71764,664,2020-10-24,3,0,0,0,0,0
71765,664,2020-10-25,3,0,0,0,0,0
71766,664,2020-10-26,0,0,0,0,0,0
71767,664,2020-10-27,0,0,0,0,0,0
71768,664,2020-10-28,2,0,0,0,0,0
71769,664,2020-10-29,0,0,0,0,0,0
71770,664,2020-10-30,0,0,0,0,0,0
71771,664,2020-10-31,0,0,0,0,0,0
71772,664,2020-11-01,4,0,0,0,0,0
71773,664,2020-11-02,1,0,0,0,0,0
71774,664,2020-11-03,0,0,0,0,0,0
71775,664,2020-11-04,6,2,0,0,0,0
71776,664,2020-11-05,1,0,0,0,0,0
71777,664,2020-11-06,3,0,0,0,0,0
71778,664,2020-11-07,1,0,0,0,0,0
71779,664,2020-11-08,0,0,0,0,0,0
71780,664,2020-11-09,2,0,0,0,0,0
71781,664,2020-11-10,0,0,0,0,0,0
71782,664,2020-11-11,6,0,1,0,0,0
71783,664,2020-11-12,0,0,0,0,0,0
71784,664,2020-11-13,5,0,1,1,0,0
71785,664,2020-11-14,0,0,0,0,0,0
71786,664,2020-11-15,12,0,0,0,0,0
71787,664,2020-11-16,0,0,0,0,0,0
71788,664,2020-11-17,0,0,0,0,0,0
71789,664,2020-11-18,8,0,0,0,0,0
71790,664,2020-11-19,3,0,0,0,0,0
71791,664,2020-11-20,0,0,0,0,0,0
71792,664,2020-11-21,1,0,0,0,0,0
71793,664,2020-11-22,0,0,0,0,0,0
71794,664,2020-11-23,0,0,0,0,0,0
71795,664,2020-11-24,0,1,0,0,0,0
71796,664,2020-11-25,0,0,0,0,0,0
71797,664,2020-11-26,0,0,0,0,0,0
71798,664,2020-11-27,0,0,0,0,0,0
71799,664,2020-11-28,3,0,0,0,0,0
71800,664,2020-11-29,3,0,0,0,0,0
71801,664,2020-11-30,0,0,0,0,0,0
71802,664,2020-12-01,0,0,0,0,0,0
71803,664,2020-12-02,0,0,0,0,0,0
71804,664,2020-12-03,17,0,0,0,0,0
71805,664,2020-12-04,0,0,0,0,0,0
71806,664,2020-12-05,0,0,0,0,0,0
71807,664,2020-12-06,0,0,0,0,0,0
71808,664,2020-12-07,0,0,0,0,0,0
71809,664,2020-12-08,1,0,0,0,0,0
71810,664,2020-12-09,0,0,0,0,0,0
71811,664,2020-12-10,0,0,0,0,0,0
71812,664,2020-12-11,0,0,0,0,0,0
71813,664,2020-12-12,11,0,0,1,0,0
71814,664,2020-12-13,1,0,0,0,0,0
71815,664,2020-12-14,0,0,0,0,0,0
71816,664,2020-12-15,13,0,0,0,0,0
71817,664,2020-12-16,0,0,0,0,0,0
71818,664,2020-12-17,0,0,0,0,0,0
71819,664,2020-12-18,2,0,0,0,0,0
71820,665,2020-09-02,0,0,0,0,0,0
71821,665,2020-09-03,0,0,0,0,0,0
71822,665,2020-09-04,0,0,0,0,0,0
71823,665,2020-09-05,0,0,0,0,0,0
71824,665,2020-09-06,0,0,0,0,0,0
71825,665,2020-09-07,13,0,0,0,0,0
71826,665,2020-09-08,0,0,0,0,0,0
71827,665,2020-09-09,1,0,0,0,0,0
71828,665,2020-09-10,0,0,0,0,0,0
71829,665,2020-09-11,0,0,0,0,0,0
71830,665,2020-09-12,0,0,0,0,0,0
71831,665,2020-09-13,15,0,0,0,0,0
71832,665,2020-09-14,0,0,0,0,0,0
71833,665,2020-09-15,2,0,0,0,0,0
71834,665,2020-09-16,2,0,0,0,0,0
71835,665,2020-09-17,1,0,0,0,0,0
71836,665,2020-09-18,0,0,0,0,0,0
71837,665,2020-09-19,1,0,0,0,0,0
71838,665,2020-09-20,2,0,0,0,0,0
71839,665,2020-09-21,0,0,0,0,0,0
71840,665,2020-09-22,0,0,0,0,0,0
71841,665,2020-09-23,0,0,0,0,0,0
71842,665,2020-09-24,0,0,0,0,0,0
71843,665,2020-09-25,2,0,0,0,0,0
71844,665,2020-09-26,0,0,0,0,0,0
71845,665,2020-09-27,0,0,0,1,0,0
71846,665,2020-09-28,1,8,0,0,0,0
71847,665,2020-09-29,6,0,0,0,0,0
71848,665,2020-09-30,0,0,0,0,0,0
71849,665,2020-10-01,3,0,0,0,0,0
71850,665,2020-10-02,0,0,0,0,0,0
71851,665,2020-10-03,0,0,0,0,0,0
71852,665,2020-10-04,0,0,0,0,0,0
71853,665,2020-10-05,1,0,0,0,0,0
71854,665,2020-10-06,1,0,0,0,0,0
71855,665,2020-10-07,0,0,0,0,0,0
71856,665,2020-10-08,1,0,0,0,0,0
71857,665,2020-10-09,0,0,0,0,0,0
71858,665,2020-10-10,0,0,0,0,0,0
71859,665,2020-10-11,0,0,0,0,0,0
71860,665,2020-10-12,3,0,0,0,0,0
71861,665,2020-10-13,0,0,0,0,0,0
71862,665,2020-10-14,2,0,0,0,0,0
71863,665,2020-10-15,0,0,0,0,0,0
71864,665,2020-10-16,4,0,0,0,0,0
71865,665,2020-10-17,0,0,0,0,0,0
71866,665,2020-10-18,0,0,0,0,0,0
71867,665,2020-10-19,1,0,0,1,0,0
71868,665,2020-10-20,8,0,0,0,0,0
71869,665,2020-10-21,0,0,0,0,0,0
71870,665,2020-10-22,4,0,0,0,0,0
71871,665,2020-10-23,0,0,0,0,0,0
71872,665,2020-10-24,0,0,0,0,0,0
71873,665,2020-10-25,0,0,0,0,0,0
71874,665,2020-10-26,0,0,0,0,0,0
71875,665,2020-10-27,0,0,0,0,0,0
71876,665,2020-10-28,0,0,0,0,0,0
71877,665,2020-10-29,2,0,0,0,0,0
71878,665,2020-10-30,0,0,0,0,0,0
71879,665,2020-10-31,5,0,0,0,0,0
71880,665,2020-11-01,7,0,0,0,0,0
71881,665,2020-11-02,0,0,0,0,0,0
71882,665,2020-11-03,10,0,0,1,0,0
71883,665,2020-11-04,23,1,1,1,0,0
71884,665,2020-11-05,14,0,0,2,0,0
71885,665,2020-11-06,1,0,0,0,0,0
71886,665,2020-11-07,0,0,0,0,0,0
71887,665,2020-11-08,1,0,0,0,0,0
71888,665,2020-11-09,1,0,0,0,0,0
71889,665,2020-11-10,1,0,0,0,0,0
71890,665,2020-11-11,0,0,0,0,0,0
71891,665,2020-11-12,0,0,0,0,0,0
71892,665,2020-11-13,0,0,0,0,0,0
71893,665,2020-11-14,0,0,0,0,0,0
71894,665,2020-11-15,0,0,0,0,0,0
71895,665,2020-11-16,0,0,0,0,0,0
71896,665,2020-11-17,0,1,0,0,0,0
71897,665,2020-11-18,0,0,0,0,0,0
71898,665,2020-11-19,0,0,0,0,0,0
71899,665,2020-11-20,14,0,0,0,0,0
71900,665,2020-11-21,0,0,0,0,0,0
71901,665,2020-11-22,1,0,0,0,0,0
71902,665,2020-11-23,5,0,0,0,0,0
71903,665,2020-11-24,4,0,0,0,0,0
71904,665,2020-11-25,0,0,0,0,0,0
71905,665,2020-11-26,0,0,0,1,0,0
71906,665,2020-11-27,0,0,0,0,0,0
71907,665,2020-11-28,3,0,0,0,0,0
71908,665,2020-11-29,3,0,0,0,0,0
71909,665,2020-11-30,0,0,0,0,0,0
71910,665,2020-12-01,0,0,0,0,0,0
71911,665,2020-12-02,1,0,0,0,0,0
71912,665,2020-12-03,0,0,0,0,0,0
71913,665,2020-12-04,2,0,0,0,0,0
71914,665,2020-12-05,0,0,0,0,0,0
71915,665,2020-12-06,0,0,0,0,0,0
71916,665,2020-12-07,0,0,0,0,0,0
71917,665,2020-12-08,0,0,0,0,0,0
71918,665,2020-12-09,5,1,0,0,0,0
71919,665,2020-12-10,0,0,0,0,0,0
71920,665,2020-12-11,0,0,0,0,0,0
71921,665,2020-12-12,0,0,0,0,0,0
71922,665,2020-12-13,0,0,0,0,0,0
71923,665,2020-12-14,0,0,0,0,0,0
71924,665,2020-12-15,1,0,0,0,0,0
71925,665,2020-12-16,0,0,0,0,0,0
71926,665,2020-12-17,0,0,0,0,0,0
71927,665,2020-12-18,0,0,0,0,0,0
71928,666,2020-09-02,0,0,0,0,0,0
71929,666,2020-09-03,0,0,0,0,0,0
71930,666,2020-09-04,0,0,0,0,0,0
71931,666,2020-09-05,0,0,0,0,0,0
71932,666,2020-09-06,0,0,0,0,0,0
71933,666,2020-09-07,0,0,0,0,0,0
71934,666,2020-09-08,0,0,0,0,0,0
71935,666,2020-09-09,0,0,0,0,0,0
71936,666,2020-09-10,0,0,0,0,0,0
71937,666,2020-09-11,0,0,0,0,0,0
71938,666,2020-09-12,7,0,0,0,0,0
71939,666,2020-09-13,2,0,0,0,0,0
71940,666,2020-09-14,0,0,0,0,0,0
71941,666,2020-09-15,0,0,0,0,0,0
71942,666,2020-09-16,0,0,0,0,0,0
71943,666,2020-09-17,0,0,0,0,0,0
71944,666,2020-09-18,3,0,0,0,0,0
71945,666,2020-09-19,1,0,0,0,0,0
71946,666,2020-09-20,0,0,0,0,0,0
71947,666,2020-09-21,0,0,0,0,0,0
71948,666,2020-09-22,3,0,0,0,0,0
71949,666,2020-09-23,6,0,0,0,0,0
71950,666,2020-09-24,0,0,0,0,0,0
71951,666,2020-09-25,0,0,0,0,0,0
71952,666,2020-09-26,4,0,0,0,0,0
71953,666,2020-09-27,0,0,0,0,0,0
71954,666,2020-09-28,0,0,0,0,0,0
71955,666,2020-09-29,0,0,0,0,0,0
71956,666,2020-09-30,1,0,0,0,0,0
71957,666,2020-10-01,2,0,0,0,0,0
71958,666,2020-10-02,1,0,0,1,0,0
71959,666,2020-10-03,5,0,0,0,0,0
71960,666,2020-10-04,0,0,0,0,0,0
71961,666,2020-10-05,0,0,0,0,0,0
71962,666,2020-10-06,0,0,0,0,0,0
71963,666,2020-10-07,2,0,0,0,0,0
71964,666,2020-10-08,1,0,0,0,0,0
71965,666,2020-10-09,0,0,0,0,0,0
71966,666,2020-10-10,0,0,0,0,0,0
71967,666,2020-10-11,0,0,0,0,0,0
71968,666,2020-10-12,0,0,0,0,0,0
71969,666,2020-10-13,0,0,0,0,0,0
71970,666,2020-10-14,0,0,0,0,0,0
71971,666,2020-10-15,0,0,0,0,0,0
71972,666,2020-10-16,0,0,0,0,0,0
71973,666,2020-10-17,0,0,0,0,0,0
71974,666,2020-10-18,1,0,0,0,0,0
71975,666,2020-10-19,0,0,0,0,0,0
71976,666,2020-10-20,7,0,0,0,0,0
71977,666,2020-10-21,0,0,0,0,0,0
71978,666,2020-10-22,0,0,0,0,0,0
71979,666,2020-10-23,0,0,0,0,0,0
71980,666,2020-10-24,1,0,0,0,0,0
71981,666,2020-10-25,1,0,0,0,0,0
71982,666,2020-10-26,10,0,0,1,0,0
71983,666,2020-10-27,0,0,0,0,0,0
71984,666,2020-10-28,1,0,0,0,0,0
71985,666,2020-10-29,4,0,0,0,0,0
71986,666,2020-10-30,7,0,0,0,0,0
71987,666,2020-10-31,0,0,0,0,0,0
71988,666,2020-11-01,0,0,0,0,0,0
71989,666,2020-11-02,0,0,0,0,0,0
71990,666,2020-11-03,1,0,0,0,0,0
71991,666,2020-11-04,0,0,0,0,0,0
71992,666,2020-11-05,1,0,0,0,0,0
71993,666,2020-11-06,0,0,0,0,0,0
71994,666,2020-11-07,13,0,0,0,0,0
71995,666,2020-11-08,0,0,0,0,0,0
71996,666,2020-11-09,0,0,0,0,0,0
71997,666,2020-11-10,5,0,0,0,0,0
71998,666,2020-11-11,9,0,0,0,0,0
71999,666,2020-11-12,0,0,0,0,0,0
72000,666,2020-11-13,5,0,0,1,0,0
72001,666,2020-11-14,0,0,0,0,0,0
72002,666,2020-11-15,0,0,0,0,0,0
72003,666,2020-11-16,8,0,0,0,0,0
72004,666,2020-11-17,4,0,0,0,0,0
72005,666,2020-11-18,3,0,0,0,0,0
72006,666,2020-11-19,0,0,0,0,0,0
72007,666,2020-11-20,1,0,0,0,0,0
72008,666,2020-11-21,0,0,0,0,0,0
72009,666,2020-11-22,4,0,0,0,0,0
72010,666,2020-11-23,0,0,0,0,0,0
72011,666,2020-11-24,0,1,0,0,0,0
72012,666,2020-11-25,0,0,0,0,0,0
72013,666,2020-11-26,1,0,0,0,0,0
72014,666,2020-11-27,0,0,0,0,0,0
72015,666,2020-11-28,1,0,0,0,0,0
72016,666,2020-11-29,0,0,0,0,0,0
72017,666,2020-11-30,8,0,0,2,0,0
